품목코드,ITEM CODE,Color/Category,품목명[규격],재고수량,단종여부,도매주문단위,주문제표시,품번,한글명,소요량,재고상태,재고상황,재고상태,카테고리,순서,,상품명,색상번호,색상명,재고,,
07303015,34.0244,lime,Merino120/0244,18,2324 FW,,,34,메리노 120,12,1.50 ,양호,🟢,10,10,,메리노 120,34.0244,lime,🟢,,34.0244
00000453,34.0245,light lilac,Merino120/0245,27,,,,34,메리노 120,12,2.25 ,여유,🔵,10,10,,메리노 120,34.0245,light lilac,🔵,,34.0245
07234077,34.0262,burgundy mélange,Merino120/0262,0,2425 FW,,,34,메리노 120,12,0.00 ,품절,❌,10,10,,메리노 120,34.0262,burgundy mélange,❌,,34.0262
00000455,34.0270,dark grey mélange,Merino120/0270,16,,,,34,메리노 120,12,1.33 ,양호,🟢,10,10,,메리노 120,34.0270,dark grey mélange,🟢,,34.0270
00002196,34.0272,petrol,Merino120/0272,20,,,,34,메리노 120,12,1.67 ,양호,🟢,10,10,,메리노 120,34.0272,petrol,🟢,,34.0272
00000456,34.0274,atlantic,Merino120/0274,17,,,,34,메리노 120,12,1.42 ,양호,🟢,10,10,,메리노 120,34.0274,atlantic,🟢,,34.0274
00000457,34.0280,plum,Merino120/0280,20,,,,34,메리노 120,12,1.67 ,양호,🟢,10,10,,메리노 120,34.0280,plum,🟢,,34.0280
08051011,34.0287,rosewood,Merino120/0287,19,,,,34,메리노 120,12,1.58 ,양호,🟢,10,10,,메리노 120,34.0287,rosewood,🟢,,34.0287
00002496,34.0288,dark petrol,Merino120/0288,27,,,,34,메리노 120,12,2.25 ,여유,🔵,10,10,,메리노 120,34.0288,dark petrol,🔵,,34.0288
00000458,34.0297,light olive mélange,Merino120/0297,11,,,,34,메리노 120,12,0.92 ,양호,🟢,10,10,,메리노 120,34.0297,light olive mélange,🟢,,34.0297
00000460,34.0311,mustard yellow,Merino120/0311,6,,,,34,메리노 120,12,0.50 ,낱볼,🔴,10,10,,메리노 120,34.0311,mustard yellow,🔴,,34.0311
00000462,34.0316,kiwi,Merino120/0316,4,,,,34,메리노 120,12,0.33 ,낱볼,🔴,10,10,,메리노 120,34.0316,kiwi,🔴,,34.0316
00002662,34.0317,green mélange,Merino120/0317,17,,,,34,메리노 120,12,1.42 ,양호,🟢,10,10,,메리노 120,34.0317,green mélange,🟢,,34.0317
00003092,34.0318,dark green,Merino120/0318,15,,,,34,메리노 120,12,1.25 ,양호,🟢,10,10,,메리노 120,34.0318,dark green,🟢,,34.0318
07234078,34.0320,light blue mélange,Merino120/0320,6,2425 FW,,,34,메리노 120,12,0.50 ,낱볼,🔴,10,10,,메리노 120,34.0320,light blue mélange,🔴,,34.0320
08065157,34.0322,sand,Merino120/0322,10,2526 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0322,sand,🟢,,34.0322
00000463,34.0324,grey / mélange,Merino120/0324,40,,,,34,메리노 120,12,3.33 ,여유,🔵,10,10,,메리노 120,34.0324,grey / mélange,🔵,,34.0324
00000464,34.0326,dark beige mélange,Merino120/0326,18,,,,34,메리노 120,12,1.50 ,양호,🟢,10,10,,메리노 120,34.0326,dark beige mélange,🟢,,34.0326
00003093,34.0334,jeans medium mélange,Merino120/0334,29,,,,34,메리노 120,12,2.42 ,여유,🔵,10,10,,메리노 120,34.0334,jeans medium mélange,🔵,,34.0334
08065158,34.0344,lime,Merino120/0344,20,2526 FW,,,34,메리노 120,12,1.67 ,양호,🟢,10,10,,메리노 120,34.0344,lime,🟢,,34.0344
00002181,34.0348,rose mélange,Merino120/0348,22,,,,34,메리노 120,12,1.83 ,양호,🟢,10,10,,메리노 120,34.0348,rose mélange,🟢,,34.0348
08051012,34.0358,pistache,Merino120/0358,7,,,,34,메리노 120,12,0.58 ,낱볼,🔴,10,10,,메리노 120,34.0358,pistache,🔴,,34.0358
00001738,34.0364,bordeaux,Merino120/0364,0,,,,34,메리노 120,12,0.00 ,품절,❌,10,10,,메리노 120,34.0364,bordeaux,❌,,34.0364
00002661,34.0365,raspberry mélange,Merino120/0365,16,,,,34,메리노 120,12,1.33 ,양호,🟢,10,10,,메리노 120,34.0365,raspberry mélange,🟢,,34.0365
00000468,34.0366,berry,Merino120/0366,20,,,,34,메리노 120,12,1.67 ,양호,🟢,10,10,,메리노 120,34.0366,berry,🟢,,34.0366
00001919,34.0368,dark brown mélange,Merino120/0368,9,,,,34,메리노 120,12,0.75 ,낱볼,🔴,10,10,,메리노 120,34.0368,dark brown mélange,🔴,,34.0368
00002665,34.0372,aqua mélange,Merino120/0372,20,,,,34,메리노 120,12,1.67 ,양호,🟢,10,10,,메리노 120,34.0372,aqua mélange,🟢,,34.0372
07303016,34.0373,reseda,Merino120/0373,19,2324 FW,,,34,메리노 120,12,1.58 ,양호,🟢,10,10,,메리노 120,34.0373,reseda,🟢,,34.0373
07303017,34.0378,turquoise,Merino120/0378,10,2324 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0378,turquoise,🟢,,34.0378
08065159,34.0388,petrol,Merino120/0388,10,2526 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0388,petrol,🟢,,34.0388
08051013,34.0397,crocodile green,Merino120/0397,10,,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0397,crocodile green,🟢,,34.0397
00000470,34.0398,olive chante claire,Merino120/0398,27,,,,34,메리노 120,12,2.25 ,여유,🔵,10,10,,메리노 120,34.0398,olive chante claire,🔵,,34.0398
00000473,34.0416,light green,Merino120/0416,18,,,,34,메리노 120,12,1.50 ,양호,🟢,10,10,,메리노 120,34.0416,light green,🟢,,34.0416
00003094,34.0417,green,Merino120/0417,24,,,,34,메리노 120,12,2.00 ,양호,🟢,10,10,,메리노 120,34.0417,green,🟢,,34.0417
08065160,34.0418,fern,Merino120/0418,10,2526 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0418,fern,🟢,,34.0418
07234079,34.0428,mango,Merino120/0428,10,2425 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0428,mango,🟢,,34.0428
00002165,34.0439,camel,Merino120/0439,15,,,,34,메리노 120,12,1.25 ,양호,🟢,10,10,,메리노 120,34.0439,camel,🟢,,34.0439
00003095,34.0446,lilac,Merino120/0446,25,,,,34,메리노 120,12,2.08 ,여유,🔵,10,10,,메리노 120,34.0446,lilac,🔵,,34.0446
00000474,34.0459,orange,Merino120/0459,6,,,,34,메리노 120,12,0.50 ,낱볼,🔴,10,10,,메리노 120,34.0459,orange,🔴,,34.0459
00003096,34.0465,clove,Merino120/0465,15,,,,34,메리노 120,12,1.25 ,양호,🟢,10,10,,메리노 120,34.0465,clove,🟢,,34.0465
00002412,34.0466,fuchsia,Merino120/0466,19,생산종료,,,34,메리노 120,12,1.58 ,양호,🟢,10,10,,메리노 120,34.0466,fuchsia,🟢,,34.0466
07303018,34.0468,dark brown,Merino120/0468,11,2324 FW,,,34,메리노 120,12,0.92 ,양호,🟢,10,10,,메리노 120,34.0468,dark brown,🟢,,34.0468
00002164,34.0480,eggplant mélange,Merino120/0480,28,,,,34,메리노 120,12,2.33 ,여유,🔵,10,10,,메리노 120,34.0480,eggplant mélange,🔵,,34.0480
08065161,34.0497,moss,Merino120/0497,10,2526 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0497,moss,🟢,,34.0497
00002182,34.0498,loden green,Merino120/0498,10,,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0498,loden green,🟢,,34.0498
00002413,34.0511,cognac,Merino120/0511,20,,,,34,메리노 120,12,1.67 ,양호,🟢,10,10,,메리노 120,34.0511,cognac,🟢,,34.0511
00003097,34.0515,nougat,Merino120/0515,29,,,,34,메리노 120,12,2.42 ,여유,🔵,10,10,,메리노 120,34.0515,nougat,🔵,,34.0515
00028,34.0517,emerald,Merino120/0517,38,,,,34,메리노 120,12,3.17 ,여유,🔵,10,10,,메리노 120,34.0517,emerald,🔵,,34.0517
08051014,34.0539,light camel,Merino120/0539,10,,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0539,light camel,🟢,,34.0539
09302006,34.0559,orange mélange,Merino120/0559,14,,,,34,메리노 120,12,1.17 ,양호,🟢,10,10,,메리노 120,34.0559,orange mélange,🟢,,34.0559
09302007,34.0562,dark red mélange,Merino120/0562,29,,,,34,메리노 120,12,2.42 ,여유,🔵,10,10,,메리노 120,34.0562,dark red mélange,🔵,,34.0562
08065162,34.0565,pomegranate,Merino120/0565,10,2526 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0565,pomegranate,🟢,,34.0565
00003098,34.0566,cyclamen mélange,Merino120/0566,29,,,,34,메리노 120,12,2.42 ,여유,🔵,10,10,,메리노 120,34.0566,cyclamen mélange,🔵,,34.0566
07234080,34.0598,olive mélange,Merino120/0598,19,2425 FW,,,34,메리노 120,12,1.58 ,양호,🟢,10,10,,메리노 120,34.0598,olive mélange,🟢,,34.0598
07234081,34.0639,camel mélange,Merino120/0639,-20,2425 FW,,,34,메리노 120,12,(1.67),품절,❌,10,10,,메리노 120,34.0639,camel mélange,❌,,34.0639
07303019,34.0659,orange neon,Merino120/0659,19,2324 FW,,,34,메리노 120,12,1.58 ,양호,🟢,10,10,,메리노 120,34.0659,orange neon,🟢,,34.0659
08065163,34.0759,mandarin,Merino120/0759,10,2526 FW,,,34,메리노 120,12,0.83 ,양호,🟢,10,10,,메리노 120,34.0759,mandarin,🟢,,34.0759
00000503,152.0001,white,Merino+/0001,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0001,white,🟢,,152.0001
00000504,152.0002,offwhite,Merino+/0002,11,,,,152,메리노 플러스,14,0.79 ,양호,🟢,10,11,,메리노 플러스,152.0002,offwhite,🟢,,152.0002
00000506,152.0004,black,Merino+/0004,38,,,,152,메리노 플러스,14,2.71 ,여유,🔵,10,11,,메리노 플러스,152.0004,black,🔵,,152.0004
00000507,152.0010,royal,Merino+/0010,18,,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0010,royal,🟢,,152.0010
00000510,152.0017,fir,Merino+/0017,11,,,,152,메리노 플러스,14,0.79 ,양호,🟢,10,11,,메리노 플러스,152.0017,fir,🟢,,152.0017
07234072,152.0021,cobalt,Merino+/0021,0,2425 FW,,,152,메리노 플러스,14,0.00 ,품절,❌,10,11,,메리노 플러스,152.0021,cobalt,❌,,152.0021
00000512,152.0025,navy,Merino+/0025,37,,,,152,메리노 플러스,14,2.64 ,여유,🔵,10,11,,메리노 플러스,152.0025,navy,🔵,,152.0025
00000513,152.0033,jeans,Merino+/0033,28,,,,152,메리노 플러스,14,2.00 ,양호,🟢,10,11,,메리노 플러스,152.0033,jeans,🟢,,152.0033
00000514,152.0034,smoke bleu,Merino+/0034,50,,,,152,메리노 플러스,14,3.57 ,여유,🔵,10,11,,메리노 플러스,152.0034,smoke bleu,🔵,,152.0034
00000515,152.0035,blue marine,Merino+/0035,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0035,blue marine,🟢,,152.0035
07234073,152.0045,lilac,Merino+/0045,10,2425 FW,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0045,lilac,🟢,,152.0045
00000516,152.0048,dark dusky pink,Merino+/0048,20,생산종료,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0048,dark dusky pink,🟢,,152.0048
00000517,152.0049,gold yellow,Merino+/0049,18,,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0049,gold yellow,🟢,,152.0049
00000518,152.0060,red,Merino+/0060,10,,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0060,red,🟢,,152.0060
00000519,152.0063,dark red,Merino+/0063,30,,,,152,메리노 플러스,14,2.14 ,여유,🔵,10,11,,메리노 플러스,152.0063,dark red,🔵,,152.0063
00000522,152.0074,dark mint,Merino+/0074,18,,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0074,dark mint,🟢,,152.0074
00000523,152.0087,chianti,Merino+/0087,10,,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0087,chianti,🟢,,152.0087
00000524,152.0088,dark petrol,Merino+/0088,30,,,,152,메리노 플러스,14,2.14 ,여유,🔵,10,11,,메리노 플러스,152.0088,dark petrol,🔵,,152.0088
08051001,152.0091,sage,Merino+/0091,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0091,sage,🟢,,152.0091
08051002,152.0092,light sage,Merino+/0092,13,,,,152,메리노 플러스,14,0.93 ,양호,🟢,10,11,,메리노 플러스,152.0092,light sage,🟢,,152.0092
00000525,152.0096,light beige,Merino+/0096,10,,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0096,light beige,🟢,,152.0096
00000526,152.0105,anthracite mélange,Merino+/0105,10,,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0105,anthracite mélange,🟢,,152.0105
00002407,152.0106,middle blue,Merino+/0106,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0106,middle blue,🟢,,152.0106
00000528,152.0109,light rose,Merino+/0109,18,,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0109,light rose,🟢,,152.0109
00000529,152.0111,mustard yellow,Merino+/0111,22,,,,152,메리노 플러스,14,1.57 ,양호,🟢,10,11,,메리노 플러스,152.0111,mustard yellow,🟢,,152.0111
00003085,152.0115,nougat,Merino+/0115,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0115,nougat,🟢,,152.0115
08065153,152.0118,quartz green,Merino+/0118,9,2526 FW,,,152,메리노 플러스,14,0.64 ,낱볼,🔴,10,11,,메리노 플러스,152.0118,quartz green,🔴,,152.0118
00000531,152.0119,dark rose,Merino+/0119,12,,,,152,메리노 플러스,14,0.86 ,양호,🟢,10,11,,메리노 플러스,152.0119,dark rose,🟢,,152.0119
00000533,152.0133,steel blue,Merino+/0133,40,,,,152,메리노 플러스,14,2.86 ,여유,🔵,10,11,,메리노 플러스,152.0133,steel blue,🔵,,152.0133
00000534,152.0134,light jeans,Merino+/0134,17,,,,152,메리노 플러스,14,1.21 ,양호,🟢,10,11,,메리노 플러스,152.0134,light jeans,🟢,,152.0134
00000535,152.0139,camel,Merino+/0139,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0139,camel,🟢,,152.0139
07303011,152.0144,lime,Merino+/0144,18,2324 FW,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0144,lime,🟢,,152.0144
08051003,152.0148,rose mélange,Merino+/0148,19,,,,152,메리노 플러스,14,1.36 ,양호,🟢,10,11,,메리노 플러스,152.0148,rose mélange,🟢,,152.0148
00000536,152.0160,hot red,Merino+/0160,10,,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0160,hot red,🟢,,152.0160
09302004,152.0162,dark red mélange,Merino+/0162,40,,,,152,메리노 플러스,14,2.86 ,여유,🔵,10,11,,메리노 플러스,152.0162,dark red mélange,🔵,,152.0162
00000537,152.0164,bordeaux,Merino+/0164,40,,,,152,메리노 플러스,14,2.86 ,여유,🔵,10,11,,메리노 플러스,152.0164,bordeaux,🔵,,152.0164
00000538,152.0166,fuchsia,Merino+/0166,40,,,,152,메리노 플러스,14,2.86 ,여유,🔵,10,11,,메리노 플러스,152.0166,fuchsia,🔵,,152.0166
00003087,152.0172,aqua mélange,Merino+/0172,28,,,,152,메리노 플러스,14,2.00 ,양호,🟢,10,11,,메리노 플러스,152.0172,aqua mélange,🟢,,152.0172
00062,152.0174,atlantic,Merino+/0174,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0174,atlantic,🟢,,152.0174
00000542,152.0185,pink,Merino+/0185,30,,,,152,메리노 플러스,14,2.14 ,여유,🔵,10,11,,메리노 플러스,152.0185,pink,🔵,,152.0185
00002404,152.0187,brick,Merino+/0187,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0187,brick,🟢,,152.0187
08051004,152.0209,pink powder,Merino+/0209,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0209,pink powder,🟢,,152.0209
00002405,152.0211,cognac,Merino+/0211,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0211,cognac,🟢,,152.0211
07234074,152.0216,matcha,Merino+/0216,17,2425 FW,,,152,메리노 플러스,14,1.21 ,양호,🟢,10,11,,메리노 플러스,152.0216,matcha,🟢,,152.0216
00025,152.0219,rosé,Merino+/0219,14,,,,152,메리노 플러스,14,1.00 ,양호,🟢,10,11,,메리노 플러스,152.0219,rosé,🟢,,152.0219
00000545,152.0223,light grey mélange,Merino+/0223,26,,,,152,메리노 플러스,14,1.86 ,양호,🟢,10,11,,메리노 플러스,152.0223,light grey mélange,🟢,,152.0223
00000546,152.0224,grey / mélange,Merino+/0224,36,,,,152,메리노 플러스,14,2.57 ,여유,🔵,10,11,,메리노 플러스,152.0224,grey / mélange,🔵,,152.0224
00000547,152.0226,beige mélange,Merino+/0226,23,,,,152,메리노 플러스,14,1.64 ,양호,🟢,10,11,,메리노 플러스,152.0226,beige mélange,🟢,,152.0226
08051005,152.0233,petrol mélange,Merino+/0233,30,,,,152,메리노 플러스,14,2.14 ,여유,🔵,10,11,,메리노 플러스,152.0233,petrol mélange,🔵,,152.0233
00002167,152.0234,dark jeans mélange,Merino+/0234,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0234,dark jeans mélange,🟢,,152.0234
00000549,152.0259,tangarine,Merino+/0259,18,,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0259,tangarine,🟢,,152.0259
00063,152.0265,raspberry mélange,Merino+/0265,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0265,raspberry mélange,🟢,,152.0265
00000550,152.0270,dark grey mélange,Merino+/0270,18,,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0270,dark grey mélange,🟢,,152.0270
00000551,152.0272,petrol,Merino+/0272,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0272,petrol,🟢,,152.0272
08065154,152.0273,jade light,Merino+/0273,4,2526 FW,,,152,메리노 플러스,14,0.29 ,낱볼,🔴,10,11,,메리노 플러스,152.0273,jade light,🔴,,152.0273
07303012,152.0278,turquoise,Merino+/0278,9,2324 FW,,,152,메리노 플러스,14,0.64 ,낱볼,🔴,10,11,,메리노 플러스,152.0278,turquoise,🔴,,152.0278
08051006,152.0287,rsoewood,Merino+/0287,17,,,,152,메리노 플러스,14,1.21 ,양호,🟢,10,11,,메리노 플러스,152.0287,rsoewood,🟢,,152.0287
00000553,152.0296,dark beige mélange,Merino+/0296,16,,,,152,메리노 플러스,14,1.14 ,양호,🟢,10,11,,메리노 플러스,152.0296,dark beige mélange,🟢,,152.0296
00000554,152.0297,light olive mélange,Merino+/0297,16,,,,152,메리노 플러스,14,1.14 ,양호,🟢,10,11,,메리노 플러스,152.0297,light olive mélange,🟢,,152.0297
00003088,152.0334,jeans medium mélange,Merino+/0334,30,,,,152,메리노 플러스,14,2.14 ,여유,🔵,10,11,,메리노 플러스,152.0334,jeans medium mélange,🔵,,152.0334
00003089,152.0346,lilac medium,Merino+/0346,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0346,lilac medium,🟢,,152.0346
09302005,152.0359,orange mélange,Merino+/0359,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0359,orange mélange,🟢,,152.0359
07303013,152.0365,clove,Merino+/0365,20,2324 FW,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0365,clove,🟢,,152.0365
00003090,152.0366,cyclamen mélange,Merino+/0366,20,생산종료,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0366,cyclamen mélange,🟢,,152.0366
00000555,152.0368,dark brown mélange,Merino+/0368,29,,,,152,메리노 플러스,14,2.07 ,여유,🔵,10,11,,메리노 플러스,152.0368,dark brown mélange,🔵,,152.0368
00002168,152.0380,eggplant mélange,Merino+/0380,36,,,,152,메리노 플러스,14,2.57 ,여유,🔵,10,11,,메리노 플러스,152.0380,eggplant mélange,🔵,,152.0380
00002409,152.0397,middle olive,Merino+/0397,29,,,,152,메리노 플러스,14,2.07 ,여유,🔵,10,11,,메리노 플러스,152.0397,middle olive,🔵,,152.0397
00000556,152.0398,loden green,Merino+/0398,20,,,,152,메리노 플러스,14,1.43 ,양호,🟢,10,11,,메리노 플러스,152.0398,loden green,🟢,,152.0398
07303014,152.0459,orange neon,Merino+/0459,18,2324 FW,,,152,메리노 플러스,14,1.29 ,양호,🟢,10,11,,메리노 플러스,152.0459,orange neon,🟢,,152.0459
08065155,152.0559,tangerine,Merino+/0559,10,2526 FW,,,152,메리노 플러스,14,0.71 ,양호,🟢,10,11,,메리노 플러스,152.0559,tangerine,🟢,,152.0559
07303102,1125.0001,white/orange/lilac,Mystery/0001,20,2324 FW,,,1125,미스테리,8,2.50 ,여유,🔵,10,12,,미스테리,1125.0001,white/orange/lilac,🔵,,1125.0001
00362,1125.0002,orange/grey/bordeaux,Mystery/0002,7,2324 FW,,,1125,미스테리,8,0.88 ,낱볼,🔴,10,12,,미스테리,1125.0002,orange/grey/bordeaux,🔴,,1125.0002
00363,1125.0003,lilac/blue/green,Mystery/0003,10,2324 FW,,,1125,미스테리,8,1.25 ,양호,🟢,10,12,,미스테리,1125.0003,lilac/blue/green,🟢,,1125.0003
07303103,1125.0004,yellow/green/turquoise,Mystery/0004,20,2324 FW,,,1125,미스테리,8,2.50 ,여유,🔵,10,12,,미스테리,1125.0004,yellow/green/turquoise,🔵,,1125.0004
07303104,1125.0005,brown/lilac/olive,Mystery/0005,6,2324 FW,,,1125,미스테리,8,0.75 ,낱볼,🔴,10,12,,미스테리,1125.0005,brown/lilac/olive,🔴,,1125.0005
07303105,1125.0006,white/rainbow,Mystery/0006,10,2324 FW,,,1125,미스테리,8,1.25 ,양호,🟢,10,12,,미스테리,1125.0006,white/rainbow,🟢,,1125.0006
07303106,1125.0007,multicolour dark,Mystery/0007,4,2324 FW,,,1125,미스테리,8,0.50 ,낱볼,🔴,10,12,,미스테리,1125.0007,multicolour dark,🔴,,1125.0007
07303107,1125.0008,multicolour,Mystery/0008,10,2324 FW,,,1125,미스테리,8,1.25 ,양호,🟢,10,12,,미스테리,1125.0008,multicolour,🟢,,1125.0008
07234001,1125.0009,red/green/black,Mystery/0009,5,2425 FW,,,1125,미스테리,8,0.63 ,낱볼,🔴,10,12,,미스테리,1125.0009,red/green/black,🔴,,1125.0009
07234002,1125.0010,navy/petrol/burgundy,Mystery/0010,10,2425 FW,,,1125,미스테리,8,1.25 ,양호,🟢,10,12,,미스테리,1125.0010,navy/petrol/burgundy,🟢,,1125.0010
07234003,1125.0011,green/orange/jeans,Mystery/0011,8,2425 FW,,,1125,미스테리,8,1.00 ,낱볼,🔴,10,12,,미스테리,1125.0011,green/orange/jeans,🔴,,1125.0011
07234004,1125.0012,blue/grey/offwhite,Mystery/0012,6,2425 FW,,,1125,미스테리,8,0.75 ,낱볼,🔴,10,12,,미스테리,1125.0012,blue/grey/offwhite,🔴,,1125.0012
